Ship,BuildingYear,BuildingYard,Owner,Operator,Length,Breadth,Draft,GT,Mashinery,Flag,Notes
'M/F Tourist Ferry Boat Terzo','1967 ','? ','Pozzuoli Ferries','Medmar','58,35 m','9,02 m','1,99 m','438','?','Italy','-'
'M/F Festos Palace','2002 ','Fincantieri, Italy (#6074)','Minoan Lines Shipping SA','Minoan Lines','214,0 m','26,4 m','7,1 m','36.825 / 36.894','4 * Wärtsilä 16V46C','Greece','Interior - Europa Palace http://www.ferry-site.dk/9220342.htm'
'M/F Knossos Palace','2001 ','Fincantieri, Italy (#6073)','Grimaldi Euromed Spa.','Minoan Lines','214,0 m','26,4 m','7,1 m','36.825','4 * Wärtsilä 16V46C','?','-'
'M/F Kydon Palace','2001 ','Fincantieri, Italy (#6060)','Minoan Lines Shipping SA','Minoan Lines','214,0 m','26,4 m','7,1 m','24.352 / 37.482','4 * Wärtsilä 16V46C','Greece','-'
'HSC Santorini Palace','2005 / 2016','Austal ships, Australia (#285)','Minoan Lines Shipping SA','Minoan Lines','85,0 m','21,2 m','2,9 m','4.913 / 4.927','4 * Caterpillar 3618','Greece','-'
'M/F Bastia','1974 ','M&B Benneti, Italy (#104)','Moby Spa.','Moby Lines','74,76 m','12,53 m','3,31 m','1.936 / 2.033','2 * MVM','Italy','-'
'M/F Giraglia','1981 ','Nuovi Cantieri Liguri, Italy ','Moby Spa.','Moby Lines','74,61 m','12,73 m','3,46 m','2.041 / 2.123','2 * MVM','Italy','-'
'M/F Giuseppe Sa','1975 / 1981 / 1987','Ankerløkken Verft Florø A/S, Norway (#100)','Moby Spa.','Moby Lines','136,91 m / 167,52 m / 167,52 m','21,04 m','7,0 m','3.974 / 6.135 / 12.804','2 * Pielstick 12PC22V','Italy','-'
'M/F Ichnusa','1986 ','Fincantieri-Cant, Italy (#4410)','Genova Trasporti Marittimi','Moby Lines','64,34 m','13,82 M','3,47 M','2.181 / 2.200','2 * GMT','Italy','-'
'M/F Moby Aki','2005 ','Fincantieri, Italy (#6116)','Moby Spa','Moby Lines','174,99 m','27,6 m','9,8 m','36.284','4 * Wärtsilä 12V46C','Italy','-'
'M/F Moby Ale','1969 ','Aalborg Værft, Denmark (#179)','Moby Spa.','Moby Lines','92,66 m','16,72 m','4,17 m','2.838','4 * Burmeister & Wain 1426-MTBF-40V','Italy','-'
'M/F Moby Baby Two','1974 ','Schichau Unterweser, Bremerhaven, Germany (#2255)','Moby Spa.','Moby Lines','118,58 m','18,5 m','4,75 m','8.586 / 5.226','2 * MAN V6V 40/54','Italy','-'
'M/F Moby Corse','1978 / 2000','Aalborg Værft, Denmark (#210)','Moby Spa.','Moby Lines','152,9 m','24,18 m / 26,26 m','5,71 m / 6,1 m','19.321 / 19.589','Pielstick','Italy','-'
'M/F Moby Drea','1975 / 1988','Flenderwerke, Lübeck, Germany (#607)','Moby S.p.A..','Moby Lines','182,35 m / 184,55 m','23,62 m / 26,88 m','6,3 m','21.545 / 22.528','4 * Pielstick 12PC3V','Italy','-'
'M/F Moby Fantasy','2022 ','Guangzhou Shipyard International, China (#18121002)','Moby','Moby Lines','237 m','32 m','?','69.500','2 * Wärtsilä 46','Italy','Delivery in 2022.'
'M/F Moby Kiss','1975 / 1985','Helsingør Værft, Denmark (#405)','Moby Spa.','Moby Lines','115,35 m / 117,5 m','20,6 m','4,9 m','11.668 / 11.907','4 * B&W 6S50HU (1975-2003)','Italy','-'
'M/F Moby Magic','2022 ','Guangzhou Shipyard International, China ','Moby','Moby Lines','237 m','32 m','?','69.500','2 * Wärtsilä 46','?','Delivery in 2022.'
'M/F Moby Niki','1974 ','HDW Nobiskrug GmbH, Germany (#683)','Moby S.P.A.','Moby Lines','118,67 m','18,32 m','5,01 m','9.089 / 9.279','4 * Atlas MaK 9M453AK','Italy','-'
'M/F Moby Otta','1976 / 1998','Flenderwerke, Lübeck, Germany (#608)','Moby Spa.','Moby Lines','182,35 m / 184,55 m','23,62 m / 26,88 m','6,3 m','21.545 / 22.528','4 * Pielstick PC3 12 V480','Italy','-'
'M/F Moby Vincent','1974 ','Reederei Bertram Rickmers GmbH & Cie., Germany (#380)','Moby Spa','Moby Lines','120,73 m / 127,78 m','21,52 m','5,6 m','12.108 / 12.187','2 * Krupp MaK 12M551AK','Italy','-'
'M/F Moby Wonder','2001 ','Daewoo Yard, South Korea (#7505)','Moby Spa.','Moby Lines','174,99 m','27,6 m','7,0 m','36.093','4 * Wärtsilä 12V46','Italy','-'
'M/F Moby Zazà','1982 / 1999','A. G Weser Seebeck Werft, Germany (#1031)','Moby Spa.','Moby Lines','153,4 m','24,2 m','5,82 m','21.699 / 22.161','4 * Pielstick 8PC2-5L 400','Italy','-'
'M/F Pietro Manunta','1991 ','Daewoo Shipsbuilders & Heavy Machinery Ltd, South Korea (#4410)','Moby Spa.','Moby Lines','169,0 m','25,90 m','7,0 m','22.059','1 * Wärtsilä Vasa 6R46 + 1 * Wärtsilä Vasa 4R46','Italy','-'
'HSC Express 2','2013 ','Incat Tasmania Pty Ltd., Hobart (#067)','Adriatic Fast Ferries Ltd.','Molslinjen','112,6 m','30,5 m','3,8 m','10.500','4 * MAN 28/33D','Denmark','-'
'HSC Express 3','2017 ','Incat Tasmania Pty Ltd., Hobart (#088)','Adriatic Fast Ferries','Molslinjen','109,4 m','30,5 m','3,93 m','10.842','4 * MAN 28/33D STC 20V','Denmark','-'
'HSC Express 4','2019 ','Austal ships, Australia (#393)','Molslinjen A/S','Molslinjen','109,0 m','30,5 m','3,4 m','11.345','4 * MAN','Denmark','-'
'HSC Max','1998 ','Incat Australia Pte Ltd., Hobart (#48)','Mols-Linien A/S','Molslinjen','91,3 m','26,0 m','3,7 m','5.617','4 * Ruston 20RK270M MKII','Denmark','-'
'M/F Feggesund','2012 ','Hvide Sande Skibs- og Bådebyggeri A/S, Denmark (#125)','I/S Mors-Thy Færgefart','Mors-Thy Færgefart','39,6 m','10,7 m','2,4 m','380','2 * Scania DI12','Denmark','-'
'M/F ALNawa Express','1990 ','Dalian Shipyard, China (#12072)','Namma International Trading','Namma Shipping Lines','147,7 m','21,0 m','5,33 m','10.035','2 * MaK 9M453AK','Saudi Arabia','-'
'M/F Amanah','1979 / 1987','Fincantieri, Italy (#4349)','Namma International Trading','Namma Shipping Lines','136,0 m / 147,99 m','23,04 m','6,02 m','9.845 / 12.523 / 19.009','2 * GMT A420.16V','Saudi Arabia','-'
'M/F Aziz Express','1987 / 2006','Veb Mathias-Thesen-Werft, Wismar, Germany (#322)','Namma International Trading','Namma Shipping Lines','190,94 m','26,01 m','7,18 m','22.255 / 23.160','4 * S.K.L. 6VDS48/42 AL-2','Comoros','-'
'M/F Namma Express','1985 ','Santierul Naval Galatz S.A., Romania (#769)','Namma International Trading','Namma Shipping Lines','121,48 m','21,0 m','5,3 m','9.088','2 * Krupp MaK 9M453AK','Saudi Arabia','-'
'M/F Al Andalus Express','1987 ','Normed, Dunkerque, France (#325)','Euro-Transmanche 3 NPC sas','Naviera Armas','160,60 m','22,4 m','5,92 m','7.264 / 13.727','2 * Sulzer 16ZAV40','Cyprus','-'
'HSC Alborán','1999 ','Incat Australia Pte Ltd., Hobart (#52)','Europa Ferrys S.A.','Naviera Armas','96,0 m','26,0 m','3,7 m','6.346','4 * Caterpillar','Spain','-'
'HSC Almudaina Dos','1997 ','Fincantieri, Italy (#5999)','Acciona Trasmediterranea S.A.','Naviera Armas','100,0 m','17,1 m','2,75','4.662','4 * Ruston 20RK270','Malta','-'
'M/F Mar D'Canal','1970 / 1983','Ulstein Smedvik A/S, Norway (#30)','Anarafe Sl','Naviera Armas','58,86 m / 70,85 m / 71,7 m','10,65 m','3,41 m','309 / 1.638','2 * Normo LSMC8','Cap Verde','-'
'M/F Volcan de Taburiente','2006 ','De Hijos De J, Barreras De Vigo, Spain (#1650)','Sotavento Maritima','Naviera Armas','130,45 m','21,5 m','5,7 m','12.895','4 * MaK 8M32','Spain','-'
'HSC Volcán de Tagoro','2019 ','Incat Tasmania Pty Ltd., Hobart (#091)','Naviera Armas SA','Naviera Armas','111,9 m','30,5 m','4,1 m','10.870','4 * MAN 28/33D STC 20V','Spain','-'
'HSC Volcán de Taidía','2021 ','Incat Tasmania Pty Ltd., Hobart (#093)','Naviera Armas SA','Naviera Armas','111,9 m','30,5 m','4,1 m','11.213','4 * MAN 28/33D STC 20V','Malta','-'
'M/F Volcan de Tamadaba','2007 ','Hijos de J.Barreras S.A., Spain (#1653)','Barlovento Maritima','Naviera Armas','154,35 m','25,6 m','5,7 m','19.976','2 * Wärtsilä 12V46B','Spain','-'
'M/F Volcan De Tamasite','2004 ','Hijos de J.Barreras S.A., Spain (#1625)','Jandia Naviera','Naviera Armas','142,45 m','24,2 m','5,7 m','17.343','2 * Wärtsilä 8L46C','Spain','-'
'M/F Volcan de Tauce','1995 ','Astillero Barreras S.A., Spain (#1544)','Anarafe Sl','Naviera Armas','120,0 m','19,5 m','5,3 m','9.667 / 9.807','2 * Deutz 8M645','Spain','-'
'HSC Volcan de Teno','2000 ','Incat Australia Pte Ltd., Hobart (#56)','Armas Naviera SA','Naviera Armas','96,0 m','26,0 m','3,3 m','6.360','4 * Ruston 20RK270','Spain','-'
'M/F Volcan de Timanfaya','2005 ','Hijos de J.Barreras S.A., Spain (#1626)','Naviera Armas S.A.','Naviera Armas','144,4 m','24,2 m','5,7 m','17.343','2 * Wärtsilä 8L46C','Spain','-'
'M/F Volcan de Tinamar','2011 ','De Hijos De J, Barreras De Vigo, Spain (#1667)','Armas Navieras S.A.','Naviera Armas','175,7 m','24,4 m','6,4 m','29.514','4 * MAN','Spain','-'
'M/F Volcan De Tindaya','2003 ','Hijos de J.Barreras S.A., Spain (#1617)','Maritima de Las Islas Sl','Naviera Armas','78,1 m','15,5 m','3,3 m','3.715','2 * Wärtsilä 6L26','Spain','-'
'HSC Volcan de Tirajana','2006 ','Incat Australia Pte Ltd., Hobart (#62)','Red Trousers Sl','Naviera Armas','97,22 m','26,6 m','3,43 m','6.662','4 * MAN-B&W 16RK280','Spain','-'
'M/F Finnclipper','1999 / 2006','Puerto Real shipyard, Spain (#78)','RoPax I Clipper Ab','Nordö Link','188,3 m','28,7 m','6,5 m','29.841 / 33.958','4 * Sulzer 8ZAL40S','Sweden','-'
'M/F Finnpartner','1994 / 2007','Stocznia Gdanska, Poland (#B501-I/2)','Nordö-Link AB','Nordö Link','183,0 m','28,7 m','7,4 m','32.534 / 33.313','4 * Zgoda-Sulzer 8ZAL40S','Sweden','-'
'M/F Finntrader','1995 / 2006','Stocznia Gdanska, Poland (#B501/I/4)','Nordö-Link AB','Nordö Link','183,0 m','28,7 m','7,42 m','32.534 / 33.313','4 * Zgoda-Sulzer 8ZAL40S','Sweden','-'
'M/F Ampere','2014 ','Fjellstrand AS, Norway (#1696)','Norled AS','Norled','79,4 m','20,8 m','3,7 m','1.598','Battery (1040 kWh)','Norway','-'
'M/F Austevoll','1979 / 1989 / 20??','Båtservice Verft A/S, Norway (#657)','Norled AS','Norled','64,33 m','11,25 m','3,39 m','769','Wärtsilä/Wichmann','Norway','-'
'M/F Festøya','2020 ','Remontowa Shipbuilding, Poland (#B619/1)','Norled AS','Norled','114,4 m','17,4 m','4,3 m','2.596','? + Battery','Norway','-'
'M/F Fodnes','2021 ','Remontowa Shipbuilding, Poland (#B619/4)','Norled AS','Norled','114,4 m','17,4 m','4,3 m','2.596','? + Battery','Norway','-'
'M/F Foldøy','1999 ','Gdansk Shiprepair Yard "Remontowa", Poland (#438/2)','Norled AS','Norled','65,3 m','13,4 m','3,65 m','1.656','4 * Mitsubishi S6R-MPTA','Norway','-'
'M/F Folkestad','2006 ','Gdanska Stocznia Remontowa SA, Poland (#1543)','Norled AS','Norled','87,6 m','16,0 m','3,85 m','1.910','?','Norway','-'
'M/F Frafjord','1979 / 1986 / 2003','Tromsø Skipsverft, Norway (#46)','Norled AS','Norled','48,52 m / 57,02 m','11,28 m','3,48 m','419 / 739','1 * Wichmann','Norway','-'
'M/F Hardingen','1993 ','Slipen Mek. Verksted, Norway (#46)','Norled AS','Norled','84,0 m','15,0 m','3,35 m','2.631','Wärtsilä/Wichmann-Diesel','Norway','-'
'M/F Hidrasund II','1969 ','Sterkoder Mek. Verksted, Norway (#10)','Flekkefjord Dampskipsselskap AS','Norled','39,5 m','9,5 m','3,8 m','307','2 * KHD','Norway','-'
'M/F Hjellestad','2020 ','Westcon Yard Florø AS, Norway (#36)','Norled AS','Norled','43,4 m','11,5 m','?','623','1 * Scania DI13 + Battery','Norway','-'
'M/F Hjelmeland','1992 ','Trønderverftet AS, Norway (#72)','Norled AS','Norled','84,7 m','15,0 m','?','1.199','4 * MTU 12V2000M61 (2011-)
','Norway','-'
'M/F Hordaland','1979 ','Stord Verft AS, Norway (#799/79)','Norled AS','Norled','74,49 m','13,7 m','?','1.184','Normo/Bergen KVM-12','Norway','-'
'M/F Hydra','2021 ','Westcon Yard Florø AS, Norway (#38)','Norled AS','Norled','82,4 m','17,0 m','?','2.840','? + Battery pack','Norway','-'
'M/F Høgsfjord','1992 / 2020','Trønderverftet AS, Norway (#73)','Norled AS','Norled','82,2 m','15,0 m','3,36 m','1.183','4 * TA Detroit','Norway','-'
'M/F Mannheller','2020 ','Remontowa Shipbuilding, Poland (#B619/3)','Norled AS','Norled','114,4 m','17,4 m','4,3 m','2.596','? + Battery','Norway','-'
'M/F Nesvik','2021 ','Westcon Yard Florø AS, Norway (#37)','Norled AS','Norled','82,4 m','17,0 m','?','2.840','? + Battery pack','Norway','-'
'M/F Nårasund','1968 ','Kaarbøs Mek. Verkstad, Norway (#60)','Norled AS','Norled','29,05 m','8,12 m','2,69 m','159','Normo-Bergen','Norway','-'
'M/F Oppedal','2008 / 2019','Fiskerstrand Verft AS, Norway (#60)','Norled AS','Norled','113,96 m','16,8 m','3,36 m','2.979','2 * Mitsubishi S12R-MPTA + Battery','Norway','Converted to hybrid ferry in 2019.'
'M/F Os','1978 / 1988 / 2007','Bolsønes Verft, Norway (#256)','Norled AS','Norled','64,33 m','11,25 m','3,5 m','838','ABC Diesel 6DZC (2018-)','Norway','-'
'M/F Ryfylkeferjen','2022 ','Westcon Yard, Norway ','Norled','Norled','45,4 m','11,9 m','?','?','Battery pack','Norway','Delivery in 2022.'
'M/F Sjernarøy','1999 ','Gdansk Shiprepair Yard "Remontowa", Poland (#SKS 45/1)','Norled AS','Norled','65,3 m','13,4 m','3,65 m','1.656','4 * Mitsubishi S6R-MPTA','Norway','-'
'M/F Solavågen','2020 ','Remontowa Shipbuilding, Poland (#B619/2)','Norled AS','Norled','114,4 m','17,4 m','4,3 m','2.596','? + Battery','Norway','-'
'M/F Stavanger','2003 ','Fjellstrand AS, Norway (#1664)','Norled AS','Norled','80,0 m','20,8 m','3,6 m','2.434','4 * M.T.U.','Norway','-'
'M/F Stord','1987 ','Ankerløkken Verft A/S, Norway (#24)','Norled AS','Norled','87,0 m','14,5 m','4,3 m','2.871','1 * Wichmann diesel','Norway','-'
'M/F Tidefjord','2008 ','Fiskerstrand Verft AS, Norway (#59)','Norled AS','Norled','113,96 m','16,8 m','3,36 m','2.979','2 * Mitsubishi S12R-MPTA + Battery','Norway','Converted to hybrid ferry in 2019.'
'M/F Ullensvang','1986 ','Ankerløkken Verft A/S, Norway (#23)','Norled AS','Norled','87,0 m','14,5 m','4,3 m','2.871','1 * Wichmann diesel','Norway','-'
'M/F Vikingen','1992 ','Slipen Mekaniske Verksted, Norway (#45)','Norled AS','Norled','84,0 m','15,0 m','4,3 m','2.631','Wärtsilä Wichmann','Norway','-'
'M/F Ørland','2006 ','Fiskerstrand Verft AS, Norway (#54)','Norled AS','Norled','64,2 m','13,7 m','3,15 m','884','4 * Scania DI16 43M','Norway','-'
'M/F Hamnavoe','2002 ','Aker Finnyards, Finland (#440)','Northern Isles Ferries Ltd.','NorthLink Ferries','112,0 m','18,5 m','4,4 m','8.780','2 * Krupp MaK 9M32C','United Kingdom','-'
'M/F Helliar','1997 ','Astilleros de Huelva S.A., Spain (#569)','Caledonian Maritime Assets Ltd','NorthLink Ferries','122,32 m','19,8 m','6,21 m','7.606','2 * Wärtsilä 9R32','Isle of Man','-'
'M/F Hildasay','1999 ','Astilleros de Huelva S.A., Spain (#572)','Caledonian Maritime Assets Ltd','NorthLink Ferries','122,32 m','19,8 m','6,21 m','7.606','2 * Wärtsilä 9R32','Isle of Man','-'
'M/F Hjaltland','2002 / 2007','Aker Finnyards, Finland (#438)','Northern Isles Ferries Ltd','NorthLink Ferries','125,0 m','19,5 m','5,3 m','11.230 / 11.720','2 * Krupp MaK 6M43','United Kingdom','-'
'M/F Hrossey','2002 / 2007','Aker Finnyards, Finland (#438)','Northern Isles Ferries Ltd','NorthLink Ferries','125,0 m','19,5 m','5,3 m','11.230 / 11.720','2 * Krupp MaK 6M43','United Kingdom','-'
'M/F Næssund','1964 ','Søren Larsen & Sønners Skibsværft, Denmark (#125)','Næssundfærgens Venner','Næssundfærgens Venner','29,38 m','7,79 m','2,58 m','99','1 * B&W Alpha','Denmark','-'
'M/F Earl Sigurd','1990 ','McTay Ltd, Bromborough, United Kingdom ','Orkney Islands Council','Orkney Ferries','45,0 m','11,0 m','3,15 m','771','2 * Mirrlees','United Kingdom','-'
'M/F Earl Thorfinn','1990 ','McTay Ltd, Bromborough, United Kingdom ','Orkney Islands Council','Orkney Ferries','45,0 m','11,0 m','3,15 m','771','2 * Mirrlees','United Kingdom','-'
'M/F Eynhallow','1987 ','David Abels, United Kingdom ','Orkney Islands Council','Orkney Ferries','29,0 m','7 m','1,5 m','104','2 * Volvo','United Kingdom','-'
'M/F Hoy Head','1994 ','Appledore Shipbuilders, United Kingdom ','Orkney Islands Council','Orkney Ferries','53,3 m','10 m','2,25 m','482','2 * Volvo D-16c','United Kingdom','-'
'M/F Shapinsay','1989 ','Yorkshire Drydock, United Kingdom ','Orkney Islands Council','Orkney Ferries','26,6 m','8,8 m','1,45 m','199','2 * Volvo','United Kingdom','-'
'M/F Thorsvoe','1991 ','Campbeltown Shipyard, United Kingdom ','Orkney Islands Council','Orkney Ferries','35,0 m','10 m','1,8 m','385','2 * Volvo','United Kingdom','-'
'M/F Varagen','1989 ','Cochrane Shipbuilders Ltd, United Kingdom ','Orkney Islands Council','Orkney Ferries','50,0 m','11 m','3,0 m','928','2 * Caterpillars','United Kingdom','-'
'M/F Bore Song','2011 ','Flensburger Schiffbau Gesellschaft mbH & Co. KG, Germany (#745)','Bore Song Rederij','P&O Ferries','195,4 m','26,2 m','7,4 m','25.325','1 * Wärtsilä 12V46F-CR','Netherlands','-'
'M/F Clipper Pennant','2009 ','Astilleros de Huelva, Spain (#823)','Seatruck Pennant Ltd','P&O Ferries','142,0 m','23,0 m','5,2 m','14.759','2 * Wärtsilä 8L46D','Cyprus','-'
'M/F Estraden','1999 ','Aker Finnyards, Finland ','Bore Ltd','P&O Ferries','162,7 m','25,7 m','6,8 m','18.205','2 * Wärtsilä 8L46A','Finland','-'
'M/F European Causeway','2000 ','Mitsubishi Heavy Industries, Shimonoeki, Japan (#1065)','P&O European Ferries Irish Sea','P&O Ferries','159,5 m','23,4 m','5,5 m','20.646','4 * Wärtsilä 12V38','Bahamas','-'
'M/F European Highlander','2002 ','Mitsubishi Heavy Industries, Shimonoeki, Japan (#1069)','Barclays Mercantile Business','P&O Ferries','162,7 m','23,4 m','5,5 m','21.188','4 * Wärtsilä 12V38','Bahamas','-'
'M/F Norbank','1993 ','Van Der Giessen-de Noord N.V., Netherlands (#961)','P&O European Ferries Irish Sea','P&O Ferries','166,77 m','23,4 m','5,8 m','17.464','4 * Sulzer-Zgoda','Netherlands','-'
'M/F Norbay','1994 ','Van Der Giessen-de Noord N.V., Netherlands (#962)','Norbay UK Ltd','P&O Ferries','166,77 m','23,4 m','5,8 m','17.464','4 * Sulzer-Zgoda','Bermuda','-'
'M/F Norsky','1999 ','Aker Finnyards, Rauma, Finland (#424)','Bore Ltd','P&O Ferries','180,0 m','25,2 m','6,0 m','20.296','2 * Wärtsilä 9L46C','Finland','-'
'M/F Norstream','1999 ','Aker Finnyards, Rauma, Finland (#425)','Bore Ltd','P&O Ferries','180,0 m','25,2 m','6,0 m','20.296','2 * Wärtsilä 9L46C','Finland','-'
'M/F P&O Liberte','2023 ','Guangzhou Shipyard International, China (#19121008)','P&O Ferries Cyprus Ltd.','P&O Ferries','230,5 m','30,8 m','?','47.394','4 * Wärtsilä 31 + Battery packet','Cyprus','Delivery in 2023.'
'M/F P&O Pioneer','2022 ','Guangzhou Shipyard International, China (#19121007)','P&O Ferries Cyprus Ltd.','P&O Ferries','230,5 m','30,8 m','?','47.394','4 * Wärtsilä 31 + Battery packet','Cyprus','Delivery in 2022.'
'M/F Pride of Burgundy','1993 ','Schichau Seebeckwerft AG, Germany (#1074)','P&O Ferries Cyprus Ltd','P&O Ferries','179,4 m','28,3 m','6,27 m','28.138','4 * Sulzer-Jugoturbina 8ZA 40 S','Cyprus','Interior - Pride of Burgundy http://www.ferry-site.dk/9015254.htm'
'M/F Pride of Canterbury','1991 / 2003','Schichau Seebeckwerft AG, Germany (#1076)','P&O Ferries Cyprus Ltd.','P&O Ferries','179,9 m','28,28 m','6,27 m','22.986 / 30.635','4 * Sulzer-Jugoturbina 8ZA 40 S','Cyprus','-'
'M/F Pride of Hull','2001 ','Fincantieri, Italy (#6066)','RBSSAF 10 Ltd','P&O Ferries','215,1 m','31,5 m','6,05 m','59.925','4 * Wärtsilä 9L46C','Bahamas','-'
'M/F Pride of Kent','1992 / 2003','Schichau Seebeckwerft AG, Germany (#1077)','P&O Ferries Cyprus Ltd','P&O Ferries','179,9 m','28,28 m','6,27 m','22.986 / 30.635','4 * Sulzer-Jugoturbina 8ZA 40 S','Cyprus','-'
'M/F Pride of Rotterdam','2001 ','Fincantieri, Italy (#6065)','P&O Ferries Pride of Rotterdam','P&O Ferries','215,1 m','31,5 m','6,05 m','59.925','4 * Wärtsilä 9L46C','Netherlands','-'
'M/F Spirit of Britain','2011 ','STX Europe, Finland (#1367)','P&O Ferries Cyprus Ltd.','P&O Ferries','213,0 m','30,8 m','6,5 m','47.592','4 * MAN B&W 7L 48/60','Cyprus','-'
'M/F Spirit of France','2012 ','STX Europe, Finland (#1368)','P&O Ferries Cyprus Ltd','P&O Ferries','213,0 m','30,8 m','6,5 m','47.592','4 * MAN B&W 7L48/60','Cyprus','-'
'M/F Stena Forecaster','2003 ','Dalian Shipyard, China (#RO123-2)','Stena Rederi A/S','P&O Ferries','195,3 m','25,6 m','6,6 m','24.688','4 * Sulzer 8ZAL40S','Denmark','-'
'M/F Wilhelmine','2012 / 2012','Kyokuyo Shipyard, Japan (#500)','Shiplux IX S.A.','P&O Ferries','152,0 m','22,0 m','5,4 m','16.342 / 21.020','1 * Wärtsilä 12V32','Malta','-'
'M/F Baltivia','1981 / 1989','Kalmar varv, Sweden (#453)','Abacus','Polferries','147,01 m','24,41 m','6,27 m','17.672 / 17.790','4 * Pielstick 8PC2-5L','Bahamas','-'
'M/F Cracovia','2002 / 2017','IZAR Construcciones Navales, Spain (#291)','Adabar Co. Ltd.','Polferries','180,0 m','24,3 m','6,5 m','25.028','4 * Wärtsilä 9L38','Bahamas','Interior - Cracovia http://www.ferry-site.dk/9237242.htm'
'M/F Mazovia','1996 / 2012 / 2015','P.T. Pelita Bahari, Indonesia (#1005)','Polish Baltic Shipping Co.','Polferries','168,15 m','27,7 m','6,0 m','25.996 / 29.100 / 29.940','4 * Sulzer 6ZA40S','Bahamas','-'
'M/F Nova Star','2011 ','Singapore Technologies Marine shipyard, Singapore (#BO619)','Polmarine Ltd','Polferries','161,0 m','25,6 m','6,2 m','27.744','4 * MAN 10L32/44CR','Bahamas','17/3-2011: The contract is interrupted by LD lines, due to delay.'
'M/F Wawel','1980 / 1989 / 2005','Kockums Varv AB, Sweden (#569)','Adabar Co Ltd','Polferries','163,51 m / 163,51 m / 163,96 m','23,04 m / 27,63 m','7,9 m / 7,9 m / 6,52 m','8.919 / 25.122 / 25.318','2 * Sulzer 7RLA56','Bahamas','Rebuild to carferry in 1989.'
'M/F Grbalj','2009 ','?, Slovenia ','Pomorski saobracaj','Pomorski saobracaj','59,75 m','16,0 m','2,35 m','597','2 * Cummins KTA 19–M3','Montenegro','-'
'M/F Igalo','1982 ','Inko brod, Croatia ','Pomorski saobracaj','Pomorski saobracaj','49,18 m','15,0 m','1,3 m','233','2 * Cummins KT 19 m','Montenegro','-'
'M/F Kamenari','1954 ','Uljanik, Croatia ','Pomorski saobracaj','Pomorski saobracaj','34,80 m','13,70 m','1,3 m','124','2 * Cummins KT 19 m','Montenegro','-'
